output>-0.58,791.138,0,25.9164,,0.913295,0.0404832,618.129,,0.718958,0.0525942,776.778,,0.314332,0.0135197,593.956,,1.09402,0.139695,3.42452,,1,0,77.754,,1,0,2094.93,,0.427375,230.512,72.6994,,1,0,3316
output>-0.57,791.138,0,25.9164,,0.914079,0.0404758,616.501,,0.709328,0.0523255,772.285,,0.313333,0.013521,591.763,,1.08139,0.139575,3.42452,,1,0,77.6886,,1,0,2096.73,,0.429278,230.421,72.6695,,1,0,3293
output>-0.56,790.31,0,25.9164,,0.914079,0.0404758,613.624,,0.70169,0.0521348,769.709,,0.311356,0.0135113,589.192,,1.04395,0.137452,3.01065,,1,0,77.5181,,1,0,2096.73,,0.431841,230.421,72.6695,,1,0,3271
output>-0.55,789.287,0,25.9164,,0.914091,0.0404757,610.183,,0.690643,0.0518342,768.08,,0.310385,0.013549,588.132,,1.03012,0.137704,3.01065,,1,0,77.4056,,1,0,2096.76,,0.434449,230.419,72.3287,,1,0,3258
output>-0.54,787.588,0,25.9164,,0.893793,0.0399787,606.61,,0.686843,0.0518877,764.611,,0.310361,0.013539,583.975,,1.00535,0.13701,3.01065,,1,0,77.2755,,1,0,2050.2,,0.427385,228.054,72.3287,,1,0,3242
output>-0.53,787.118,0,25.9164,,0.893933,0.0399774,602.57,,0.690371,0.052501,762.327,,0.312007,0.0136326,578.622,,0.975413,0.136239,3.0066,,1,0,77.112,,1,0,2050.52,,0.429832,228.037,71.9591,,1,0,3218
output>-0.52,785.75,0,25.9164,,0.893933,0.0399774,599.066,,0.666116,0.0515247,759.048,,0.310769,0.0136576,575.976,,0.958812,0.136655,2.99956,,1,0,76.9266,,1,0,2050.52,,0.432236,228.037,71.5524,,1,0,3199
output>-0.51,785.551,0,25.9164,,0.893958,0.039978,597.866,,0.673269,0.0521027,753.064,,0.312097,0.0137903,571.089,,0.911149,0.133005,2.99956,,1,0,76.7669,,1,0,2050.55,,0.434791,228.04,70.9068,,1,0,3180
output>-0.5,785.547,0,25.9164,,0.893968,0.0399782,595.029,,0.678835,0.0528932,749.17,,0.309653,0.0137811,568.746,,0.88777,0.132663,2.99956,,1,0,76.4839,,1,0,2050.56,,0.437583,228.042,70.8316,,1,0,3153
output>-0.49,784.943,0,25.9164,,0.89429,0.0399861,591.071,,0.683088,0.0536573,744.689,,0.305653,0.0137762,565.366,,0.86867,0.132497,2.96481,,1,0,75.3368,,1,0,2050.93,,0.440286,228.083,70.2467,,1,0,3128
